Year,County,State,Median_Gross_Rent,Median_Home_Value,Median_Property_Tax,Owner_Cost_With_Mortgage,Owner_Cost_Without_Mortgage,Date,Mortgage_Rate,Buy_CF,Rent_CF,Buy_Eligible,Down_Payment_Used
2016,Livingston,New York,722,123000,3473,941,17745,2016-11,3.77,-11292.0,-8664,True,24600
2016,Livingston,New York,722,123000,3473,941,17745,2016-12,4.2,-11292.0,-8664,True,24600
2016,Otsego,New York,775,140600,2528,797,17350,2016-01,3.87,-9564.0,-9300,True,28120
2016,Otsego,New York,775,140600,2528,797,17350,2016-02,3.66,-9564.0,-9300,True,28120
2016,Otsego,New York,775,140600,2528,797,17350,2016-03,3.69,-9564.0,-9300,True,28120
2016,Otsego,New York,775,140600,2528,797,17350,2016-04,3.6,-9564.0,-9300,True,28120
2016,Otsego,New York,775,140600,2528,797,17350,2016-05,3.6,-9564.0,-9300,True,28120
2016,Otsego,New York,775,140600,2528,797,17350,2016-06,3.57,-9564.0,-9300,True,28120
2016,Otsego,New York,775,140600,2528,797,17350,2016-07,3.44,-9564.0,-9300,True,28120
2016,Otsego,New York,775,140600,2528,797,17350,2016-08,3.44,-9564.0,-9300,True,28120
2016,Otsego,New York,775,140600,2528,797,17350,2016-09,3.46,-9564.0,-9300,True,28120
2016,Otsego,New York,775,140600,2528,797,17350,2016-10,3.47,-9564.0,-9300,True,28120
2016,Otsego,New York,775,140600,2528,797,17350,2016-11,3.77,-9564.0,-9300,True,28120
2016,Otsego,New York,775,140600,2528,797,17350,2016-12,4.2,-9564.0,-9300,True,28120
2016,Greene,New York,856,175900,2996,983,12895,2016-01,3.87,-11796.0,-10272,True,35180
2016,Greene,New York,856,175900,2996,983,12895,2016-02,3.66,-11796.0,-10272,True,35180
2016,Greene,New York,856,175900,2996,983,12895,2016-03,3.69,-11796.0,-10272,True,35180
2016,Greene,New York,856,175900,2996,983,12895,2016-04,3.6,-11796.0,-10272,True,35180
2016,Greene,New York,856,175900,2996,983,12895,2016-05,3.6,-11796.0,-10272,True,35180
2016,Greene,New York,856,175900,2996,983,12895,2016-06,3.57,-11796.0,-10272,True,35180
2016,Greene,New York,856,175900,2996,983,12895,2016-07,3.44,-11796.0,-10272,True,35180
2016,Greene,New York,856,175900,2996,983,12895,2016-08,3.44,-11796.0,-10272,True,35180
2016,Greene,New York,856,175900,2996,983,12895,2016-09,3.46,-11796.0,-10272,True,35180
2016,Greene,New York,856,175900,2996,983,12895,2016-10,3.47,-11796.0,-10272,True,35180
2016,Greene,New York,856,175900,2996,983,12895,2016-11,3.77,-11796.0,-10272,True,35180
2016,Greene,New York,856,175900,2996,983,12895,2016-12,4.2,-11796.0,-10272,True,35180
2016,Albany,New York,931,211100,4321,1270,71279,2016-01,3.87,-15240.0,-11172,True,42220
2016,Albany,New York,931,211100,4321,1270,71279,2016-02,3.66,-15240.0,-11172,True,42220
2016,Albany,New York,931,211100,4321,1270,71279,2016-03,3.69,-15240.0,-11172,True,42220
2016,Albany,New York,931,211100,4321,1270,71279,2016-04,3.6,-15240.0,-11172,True,42220
2016,Albany,New York,931,211100,4321,1270,71279,2016-05,3.6,-15240.0,-11172,True,42220
2016,Albany,New York,931,211100,4321,1270,71279,2016-06,3.57,-15240.0,-11172,True,42220
2016,Albany,New York,931,211100,4321,1270,71279,2016-07,3.44,-15240.0,-11172,True,42220
2016,Albany,New York,931,211100,4321,1270,71279,2016-08,3.44,-15240.0,-11172,True,42220
2016,Albany,New York,931,211100,4321,1270,71279,2016-09,3.46,-15240.0,-11172,True,42220
2016,Albany,New York,931,211100,4321,1270,71279,2016-10,3.47,-15240.0,-11172,True,42220
2016,Albany,New York,931,211100,4321,1270,71279,2016-11,3.77,-15240.0,-11172,True,42220
2016,Albany,New York,931,211100,4321,1270,71279,2016-12,4.2,-15240.0,-11172,True,42220
2016,Allegany,New York,618,72100,2367,661,13334,2016-01,3.87,-7932.0,-7416,True,14420
2016,Allegany,New York,618,72100,2367,661,13334,2016-02,3.66,-7932.0,-7416,True,14420
2016,Allegany,New York,618,72100,2367,661,13334,2016-03,3.69,-7932.0,-7416,True,14420
2016,Allegany,New York,618,72100,2367,661,13334,2016-04,3.6,-7932.0,-7416,True,14420
2016,Allegany,New York,618,72100,2367,661,13334,2016-05,3.6,-7932.0,-7416,True,14420
2016,Allegany,New York,618,72100,2367,661,13334,2016-06,3.57,-7932.0,-7416,True,14420
2016,Allegany,New York,618,72100,2367,661,13334,2016-07,3.44,-7932.0,-7416,True,14420
2016,Allegany,New York,618,72100,2367,661,13334,2016-08,3.44,-7932.0,-7416,True,14420
2016,Allegany,New York,618,72100,2367,661,13334,2016-09,3.46,-7932.0,-7416,True,14420
2016,Allegany,New York,618,72100,2367,661,13334,2016-10,3.47,-7932.0,-7416,True,14420
2016,Allegany,New York,618,72100,2367,661,13334,2016-11,3.77,-7932.0,-7416,True,14420
2016,Allegany,New York,618,72100,2367,661,13334,2016-12,4.2,-7932.0,-7416,True,14420
2016,Cattaraugus,New York,616,85100,2608,720,22606,2016-01,3.87,-8640.0,-7392,True,17020
2016,Cattaraugus,New York,616,85100,2608,720,22606,2016-02,3.66,-8640.0,-7392,True,17020
2016,Cattaraugus,New York,616,85100,2608,720,22606,2016-03,3.69,-8640.0,-7392,True,17020
2016,Cattaraugus,New York,616,85100,2608,720,22606,2016-04,3.6,-8640.0,-7392,True,17020
2016,Cattaraugus,New York,616,85100,2608,720,22606,2016-05,3.6,-8640.0,-7392,True,17020
2016,Cattaraugus,New York,616,85100,2608,720,22606,2016-06,3.57,-8640.0,-7392,True,17020
2016,Cattaraugus,New York,616,85100,2608,720,22606,2016-07,3.44,-8640.0,-7392,True,17020
2016,Cattaraugus,New York,616,85100,2608,720,22606,2016-08,3.44,-8640.0,-7392,True,17020
2016,Cattaraugus,New York,616,85100,2608,720,22606,2016-09,3.46,-8640.0,-7392,True,17020
2016,Cattaraugus,New York,616,85100,2608,720,22606,2016-10,3.47,-8640.0,-7392,True,17020
2016,Cattaraugus,New York,616,85100,2608,720,22606,2016-11,3.77,-8640.0,-7392,True,17020
2016,Cattaraugus,New York,616,85100,2608,720,22606,2016-12,4.2,-8640.0,-7392,True,17020
2016,Madison,New York,728,128000,3148,966,19703,2016-01,3.87,-11592.0,-8736,True,25600
2016,Madison,New York,728,128000,3148,966,19703,2016-02,3.66,-11592.0,-8736,True,25600
2016,Madison,New York,728,128000,3148,966,19703,2016-03,3.69,-11592.0,-8736,True,25600
2016,Madison,New York,728,128000,3148,966,19703,2016-04,3.6,-11592.0,-8736,True,25600
2016,Madison,New York,728,128000,3148,966,19703,2016-05,3.6,-11592.0,-8736,True,25600
2016,Madison,New York,728,128000,3148,966,19703,2016-06,3.57,-11592.0,-8736,True,25600
2016,Madison,New York,728,128000,3148,966,19703,2016-07,3.44,-11592.0,-8736,True,25600
2016,Madison,New York,728,128000,3148,966,19703,2016-08,3.44,-11592.0,-8736,True,25600
2016,Madison,New York,728,128000,3148,966,19703,2016-09,3.46,-11592.0,-8736,True,25600
2016,Madison,New York,728,128000,3148,966,19703,2016-10,3.47,-11592.0,-8736,True,25600
2016,Madison,New York,728,128000,3148,966,19703,2016-11,3.77,-11592.0,-8736,True,25600
2016,Madison,New York,728,128000,3148,966,19703,2016-12,4.2,-11592.0,-8736,True,25600
2016,Schenectady,New York,857,165000,4578,1217,36997,2016-01,3.87,-14604.0,-10284,True,33000
2016,Schenectady,New York,857,165000,4578,1217,36997,2016-02,3.66,-14604.0,-10284,True,33000
2016,Schenectady,New York,857,165000,4578,1217,36997,2016-03,3.69,-14604.0,-10284,True,33000
2016,Schenectady,New York,857,165000,4578,1217,36997,2016-04,3.6,-14604.0,-10284,True,33000
2016,Schenectady,New York,857,165000,4578,1217,36997,2016-05,3.6,-14604.0,-10284,True,33000
2016,Schenectady,New York,857,165000,4578,1217,36997,2016-06,3.57,-14604.0,-10284,True,33000
2016,Schenectady,New York,857,165000,4578,1217,36997,2016-07,3.44,-14604.0,-10284,True,33000
2016,Schenectady,New York,857,165000,4578,1217,36997,2016-08,3.44,-14604.0,-10284,True,33000
2016,Schenectady,New York,857,165000,4578,1217,36997,2016-09,3.46,-14604.0,-10284,True,33000
2016,Schenectady,New York,857,165000,4578,1217,36997,2016-10,3.47,-14604.0,-10284,True,33000
2016,Schenectady,New York,857,165000,4578,1217,36997,2016-11,3.77,-14604.0,-10284,True,33000
2016,Schenectady,New York,857,165000,4578,1217,36997,2016-12,4.2,-14604.0,-10284,True,33000
2016,Genesee,New York,716,108700,3114,891,17456,2016-01,3.87,-10692.0,-8592,True,21740
2016,Genesee,New York,716,108700,3114,891,17456,2016-02,3.66,-10692.0,-8592,True,21740
2016,Genesee,New York,716,108700,3114,891,17456,2016-03,3.69,-10692.0,-8592,True,21740
2016,Genesee,New York,716,108700,3114,891,17456,2016-04,3.6,-10692.0,-8592,True,21740
2016,Genesee,New York,716,108700,3114,891,17456,2016-05,3.6,-10692.0,-8592,True,21740
2016,Genesee,New York,716,108700,3114,891,17456,2016-06,3.57,-10692.0,-8592,True,21740
2016,Genesee,New York,716,108700,3114,891,17456,2016-07,3.44,-10692.0,-8592,True,21740
2016,Genesee,New York,716,108700,3114,891,17456,2016-08,3.44,-10692.0,-8592,True,21740
2016,Genesee,New York,716,108700,3114,891,17456,2016-09,3.46,-10692.0,-8592,True,21740
2016,Genesee,New York,716,108700,3114,891,17456,2016-10,3.47,-10692.0,-8592,True,21740
2016,Genesee,New York,716,108700,3114,891,17456,2016-11,3.77,-10692.0,-8592,True,21740
2016,Genesee,New York,716,108700,3114,891,17456,2016-12,4.2,-10692.0,-8592,True,21740
2016,Yates,New York,701,126900,2696,808,7346,2016-01,3.87,-9696.0,-8412,True,25380
2016,Yates,New York,701,126900,2696,808,7346,2016-02,3.66,-9696.0,-8412,True,25380
2016,Yates,New York,701,126900,2696,808,7346,2016-03,3.69,-9696.0,-8412,True,25380
2016,Yates,New York,701,126900,2696,808,7346,2016-04,3.6,-9696.0,-8412,True,25380
2016,Yates,New York,701,126900,2696,808,7346,2016-05,3.6,-9696.0,-8412,True,25380
2016,Yates,New York,701,126900,2696,808,7346,2016-06,3.57,-9696.0,-8412,True,25380
2016,Yates,New York,701,126900,2696,808,7346,2016-07,3.44,-9696.0,-8412,True,25380
2016,Yates,New York,701,126900,2696,808,7346,2016-08,3.44,-9696.0,-8412,True,25380
2016,Yates,New York,701,126900,2696,808,7346,2016-09,3.46,-9696.0,-8412,True,25380
2016,Yates,New York,701,126900,2696,808,7346,2016-10,3.47,-9696.0,-8412,True,25380
2016,Yates,New York,701,126900,2696,808,7346,2016-11,3.77,-9696.0,-8412,True,25380
2016,Yates,New York,701,126900,2696,808,7346,2016-12,4.2,-9696.0,-8412,True,25380
2016,Wyoming,New York,614,104200,2902,819,11936,2016-01,3.87,-9828.0,-7368,True,20840
2016,Wyoming,New York,614,104200,2902,819,11936,2016-02,3.66,-9828.0,-7368,True,20840
2016,Wyoming,New York,614,104200,2902,819,11936,2016-03,3.69,-9828.0,-7368,True,20840
2016,Wyoming,New York,614,104200,2902,819,11936,2016-04,3.6,-9828.0,-7368,True,20840
2016,Wyoming,New York,614,104200,2902,819,11936,2016-05,3.6,-9828.0,-7368,True,20840
2016,Wyoming,New York,614,104200,2902,819,11936,2016-06,3.57,-9828.0,-7368,True,20840
2016,Wyoming,New York,614,104200,2902,819,11936,2016-07,3.44,-9828.0,-7368,True,20840
2016,Wyoming,New York,614,104200,2902,819,11936,2016-08,3.44,-9828.0,-7368,True,20840
2016,Wyoming,New York,614,104200,2902,819,11936,2016-09,3.46,-9828.0,-7368,True,20840
2016,Wyoming,New York,614,104200,2902,819,11936,2016-10,3.47,-9828.0,-7368,True,20840
2016,Wyoming,New York,614,104200,2902,819,11936,2016-11,3.77,-9828.0,-7368,True,20840
2016,Wyoming,New York,614,104200,2902,819,11936,2016-12,4.2,-9828.0,-7368,True,20840
2017,Schoharie,New York,781,143300,3271,941,9471,2017-01,4.15,-11292.0,-9372,True,28660
2017,Schoharie,New York,781,143300,3271,941,9471,2017-02,4.17,-11292.0,-9372,True,28660
2017,Schoharie,New York,781,143300,3271,941,9471,2017-03,4.2,-11292.0,-9372,True,28660
2017,Schoharie,New York,781,143300,3271,941,9471,2017-04,4.04,-11292.0,-9372,True,28660
2017,Schoharie,New York,781,143300,3271,941,9471,2017-05,4.01,-11292.0,-9372,True,28660
2017,Schoharie,New York,781,143300,3271,941,9471,2017-06,3.9,-11292.0,-9372,True,28660
2017,Schoharie,New York,781,143300,3271,941,9471,2017-07,3.97,-11292.0,-9372,True,28660
2017,Schoharie,New York,781,143300,3271,941,9471,2017-08,3.88,-11292.0,-9372,True,28660
2017,Schoharie,New York,781,143300,3271,941,9471,2017-09,3.8,-11292.0,-9372,True,28660
2017,Schoharie,New York,781,143300,3271,941,9471,2017-10,3.9,-11292.0,-9372,True,28660
2017,Schoharie,New York,781,143300,3271,941,9471,2017-11,3.92,-11292.0,-9372,True,28660
2017,Schoharie,New York,781,143300,3271,941,9471,2017-12,3.95,-11292.0,-9372,True,28660
2017,Bronx,New York,1133,371800,3594,1472,97658,2017-01,4.15,-17664.0,-13596,True,74360
2017,Bronx,New York,1133,371800,3594,1472,97658,2017-02,4.17,-17664.0,-13596,True,74360
2017,Bronx,New York,1133,371800,3594,1472,97658,2017-03,4.2,-17664.0,-13596,True,74360
2017,Bronx,New York,1133,371800,3594,1472,97658,2017-04,4.04,-17664.0,-13596,True,74360
2017,Bronx,New York,1133,371800,3594,1472,97658,2017-05,4.01,-17664.0,-13596,True,74360
2017,Bronx,New York,1133,371800,3594,1472,97658,2017-06,3.9,-17664.0,-13596,True,74360
2017,Bronx,New York,1133,371800,3594,1472,97658,2017-07,3.97,-17664.0,-13596,True,74360
2017,Bronx,New York,1133,371800,3594,1472,97658,2017-08,3.88,-17664.0,-13596,True,74360
2017,Bronx,New York,1133,371800,3594,1472,97658,2017-09,3.8,-17664.0,-13596,True,74360
2017,Bronx,New York,1133,371800,3594,1472,97658,2017-10,3.9,-17664.0,-13596,True,74360
2017,Bronx,New York,1133,371800,3594,1472,97658,2017-11,3.92,-17664.0,-13596,True,74360
2017,Bronx,New York,1133,371800,3594,1472,97658,2017-12,3.95,-17664.0,-13596,True,74360
2017,Onondaga,New York,823,139400,3918,1043,120606,2017-01,4.15,-12516.0,-9876,True,27880
2017,Onondaga,New York,823,139400,3918,1043,120606,2017-02,4.17,-12516.0,-9876,True,27880
2017,Onondaga,New York,823,139400,3918,1043,120606,2017-03,4.2,-12516.0,-9876,True,27880
2017,Onondaga,New York,823,139400,3918,1043,120606,2017-04,4.04,-12516.0,-9876,True,27880
2017,Onondaga,New York,823,139400,3918,1043,120606,2017-05,4.01,-12516.0,-9876,True,27880
2017,Onondaga,New York,823,139400,3918,1043,120606,2017-06,3.9,-12516.0,-9876,True,27880
2017,Onondaga,New York,823,139400,3918,1043,120606,2017-07,3.97,-12516.0,-9876,True,27880
2017,Onondaga,New York,823,139400,3918,1043,120606,2017-08,3.88,-12516.0,-9876,True,27880
2017,Onondaga,New York,823,139400,3918,1043,120606,2017-09,3.8,-12516.0,-9876,True,27880
2017,Onondaga,New York,823,139400,3918,1043,120606,2017-10,3.9,-12516.0,-9876,True,27880
2017,Onondaga,New York,823,139400,3918,1043,120606,2017-11,3.92,-12516.0,-9876,True,27880
2017,Onondaga,New York,823,139400,3918,1043,120606,2017-12,3.95,-12516.0,-9876,True,27880
2017,Fulton,New York,734,107600,2727,791,16085,2017-01,4.15,-9492.0,-8808,True,21520
2017,Fulton,New York,734,107600,2727,791,16085,2017-02,4.17,-9492.0,-8808,True,21520
2017,Fulton,New York,734,107600,2727,791,16085,2017-03,4.2,-9492.0,-8808,True,21520
2017,Fulton,New York,734,107600,2727,791,16085,2017-04,4.04,-9492.0,-8808,True,21520
2017,Fulton,New York,734,107600,2727,791,16085,2017-05,4.01,-9492.0,-8808,True,21520
2017,Fulton,New York,734,107600,2727,791,16085,2017-06,3.9,-9492.0,-8808,True,21520
2017,Fulton,New York,734,107600,2727,791,16085,2017-07,3.97,-9492.0,-8808,True,21520
2017,Fulton,New York,734,107600,2727,791,16085,2017-08,3.88,-9492.0,-8808,True,21520
2017,Fulton,New York,734,107600,2727,791,16085,2017-09,3.8,-9492.0,-8808,True,21520
2017,Fulton,New York,734,107600,2727,791,16085,2017-10,3.9,-9492.0,-8808,True,21520
2017,Fulton,New York,734,107600,2727,791,16085,2017-11,3.92,-9492.0,-8808,True,21520
2017,Fulton,New York,734,107600,2727,791,16085,2017-12,3.95,-9492.0,-8808,True,21520
2017,Clinton,New York,762,129000,2652,821,21542,2017-01,4.15,-9852.0,-9144,True,25800
2017,Clinton,New York,762,129000,2652,821,21542,2017-02,4.17,-9852.0,-9144,True,25800
2017,Clinton,New York,762,129000,2652,821,21542,2017-03,4.2,-9852.0,-9144,True,25800
2017,Clinton,New York,762,129000,2652,821,21542,2017-04,4.04,-9852.0,-9144,True,25800
2017,Clinton,New York,762,129000,2652,821,21542,2017-05,4.01,-9852.0,-9144,True,25800
2017,Clinton,New York,762,129000,2652,821,21542,2017-06,3.9,-9852.0,-9144,True,25800
2017,Clinton,New York,762,129000,2652,821,21542,2017-07,3.97,-9852.0,-9144,True,25800
2017,Clinton,New York,762,129000,2652,821,21542,2017-08,3.88,-9852.0,-9144,True,25800
2017,Clinton,New York,762,129000,2652,821,21542,2017-09,3.8,-9852.0,-9144,True,25800
2017,Clinton,New York,762,129000,2652,821,21542,2017-10,3.9,-9852.0,-9144,True,25800
2017,Clinton,New York,762,129000,2652,821,21542,2017-11,3.92,-9852.0,-9144,True,25800
2017,Clinton,New York,762,129000,2652,821,21542,2017-12,3.95,-9852.0,-9144,True,25800
2017,Seneca,New York,750,98400,2755,818,9912,2017-01,4.15,-9816.0,-9000,True,19680
2017,Seneca,New York,750,98400,2755,818,9912,2017-02,4.17,-9816.0,-9000,True,19680
2017,Seneca,New York,750,98400,2755,818,9912,2017-03,4.2,-9816.0,-9000,True,19680
2017,Seneca,New York,750,98400,2755,818,9912,2017-04,4.04,-9816.0,-9000,True,19680
2017,Seneca,New York,750,98400,2755,818,9912,2017-05,4.01,-9816.0,-9000,True,19680
2017,Seneca,New York,750,98400,2755,818,9912,2017-06,3.9,-9816.0,-9000,True,19680
2017,Seneca,New York,750,98400,2755,818,9912,2017-07,3.97,-9816.0,-9000,True,19680
2017,Seneca,New York,750,98400,2755,818,9912,2017-08,3.88,-9816.0,-9000,True,19680
2017,Seneca,New York,750,98400,2755,818,9912,2017-09,3.8,-9816.0,-9000,True,19680
2017,Seneca,New York,750,98400,2755,818,9912,2017-10,3.9,-9816.0,-9000,True,19680
2017,Seneca,New York,750,98400,2755,818,9912,2017-11,3.92,-9816.0,-9000,True,19680
2017,Seneca,New York,750,98400,2755,818,9912,2017-12,3.95,-9816.0,-9000,True,19680
2017,Rensselaer,New York,908,183400,4529,1272,40878,2017-01,4.15,-15264.0,-10896,True,36680
2017,Rensselaer,New York,908,183400,4529,1272,40878,2017-02,4.17,-15264.0,-10896,True,36680
2017,Rensselaer,New York,908,183400,4529,1272,40878,2017-03,4.2,-15264.0,-10896,True,36680
2017,Rensselaer,New York,908,183400,4529,1272,40878,2017-04,4.04,-15264.0,-10896,True,36680
2017,Rensselaer,New York,908,183400,4529,1272,40878,2017-05,4.01,-15264.0,-10896,True,36680
2017,Rensselaer,New York,908,183400,4529,1272,40878,2017-06,3.9,-15264.0,-10896,True,36680
2017,Rensselaer,New York,908,183400,4529,1272,40878,2017-07,3.97,-15264.0,-10896,True,36680
2017,Rensselaer,New York,908,183400,4529,1272,40878,2017-08,3.88,-15264.0,-10896,True,36680
2017,Rensselaer,New York,908,183400,4529,1272,40878,2017-09,3.8,-15264.0,-10896,True,36680
2017,Rensselaer,New York,908,183400,4529,1272,40878,2017-10,3.9,-15264.0,-10896,True,36680
2017,Rensselaer,New York,908,183400,4529,1272,40878,2017-11,3.92,-15264.0,-10896,True,36680
2017,Rensselaer,New York,908,183400,4529,1272,40878,2017-12,3.95,-15264.0,-10896,True,36680
2017,Putnam,New York,1334,357700,9205,2240,28101,2017-01,4.15,-26880.0,-16008,True,71540
2017,Putnam,New York,1334,357700,9205,2240,28101,2017-02,4.17,-26880.0,-16008,True,71540
2017,Putnam,New York,1334,357700,9205,2240,28101,2017-03,4.2,-26880.0,-16008,True,71540
2017,Putnam,New York,1334,357700,9205,2240,28101,2017-04,4.04,-26880.0,-16008,True,71540
2017,Putnam,New York,1334,357700,9205,2240,28101,2017-05,4.01,-26880.0,-16008,True,71540
2017,Putnam,New York,1334,357700,9205,2240,28101,2017-06,3.9,-26880.0,-16008,True,71540
2017,Putnam,New York,1334,357700,9205,2240,28101,2017-07,3.97,-26880.0,-16008,True,71540
2017,Putnam,New York,1334,357700,9205,2240,28101,2017-08,3.88,-26880.0,-16008,True,71540
2017,Putnam,New York,1334,357700,9205,2240,28101,2017-09,3.8,-26880.0,-16008,True,71540
2017,Putnam,New York,1334,357700,9205,2240,28101,2017-10,3.9,-26880.0,-16008,True,71540
2017,Putnam,New York,1334,357700,9205,2240,28101,2017-11,3.92,-26880.0,-16008,True,71540
2017,Putnam,New York,1334,357700,9205,2240,28101,2017-12,3.95,-26880.0,-16008,True,71540
2017,Franklin,New York,670,102200,2136,738,13820,2017-01,4.15,-8856.0,-8040,True,20440
2017,Franklin,New York,670,102200,2136,738,13820,2017-02,4.17,-8856.0,-8040,True,20440
2017,Franklin,New York,670,102200,2136,738,13820,2017-03,4.2,-8856.0,-8040,True,20440
2017,Franklin,New York,670,102200,2136,738,13820,2017-04,4.04,-8856.0,-8040,True,20440
2017,Franklin,New York,670,102200,2136,738,13820,2017-05,4.01,-8856.0,-8040,True,20440
2017,Franklin,New York,670,102200,2136,738,13820,2017-06,3.9,-8856.0,-8040,True,20440
2017,Franklin,New York,670,102200,2136,738,13820,2017-07,3.97,-8856.0,-8040,True,20440
2017,Franklin,New York,670,102200,2136,738,13820,2017-08,3.88,-8856.0,-8040,True,20440
2017,Franklin,New York,670,102200,2136,738,13820,2017-09,3.8,-8856.0,-8040,True,20440
2017,Franklin,New York,670,102200,2136,738,13820,2017-10,3.9,-8856.0,-8040,True,20440
2017,Franklin,New York,670,102200,2136,738,13820,2017-11,3.92,-8856.0,-8040,True,20440
2017,Franklin,New York,670,102200,2136,738,13820,2017-12,3.95,-8856.0,-8040,True,20440
2017,Herkimer,New York,657,95800,2444,728,18053,2017-01,4.15,-8736.0,-7884,True,19160
2017,Herkimer,New York,657,95800,2444,728,18053,2017-02,4.17,-8736.0,-7884,True,19160
